city,item,course_type,column,why_not
hyderabad,chicken_masala_semi_gravy,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_minestrone_soup,nonveg_soup,is_* flags,no attribute or word its siblings agree about
hyderabad,chicken_minestrone_soup,nonveg_soup,sub_category,no word its siblings agree about
hyderabad,chicken_mint_herb_pasta,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_mulligatawny,nonveg_soup,is_* flags,no attribute or word its siblings agree about
hyderabad,chicken_mulligatawny,nonveg_soup,sub_category,no word its siblings agree about
hyderabad,chicken_mushroom_cream_pasta,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_napoli_pasta,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_nilgiri_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_nizami,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,chicken_nizami,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_noodles_soup,nonveg_soup,is_* flags,no attribute or word its siblings agree about
hyderabad,chicken_noodles_soup,nonveg_soup,sub_category,no word its siblings agree about
hyderabad,chicken_olive_tomato_pasta,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_pahadi_kebab,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,chicken_pahadi_kebab,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_pakora,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,chicken_pakora,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_paprikash,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,chicken_paprikash,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_patiyala,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,chicken_patiyala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_pepper_fry,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,chicken_pepper_fry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_pepper_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_peshawari,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_pho_soup,nonveg_soup,is_* flags,no attribute or word its siblings agree about
hyderabad,chicken_pho_soup,nonveg_soup,sub_category,no word its siblings agree about
hyderabad,chicken_pot_pie_soup,nonveg_soup,is_* flags,no attribute or word its siblings agree about
hyderabad,chicken_pot_pie_soup,nonveg_soup,sub_category,no word its siblings agree about
hyderabad,chicken_razala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_reshmi_biryani,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,chicken_roasted_garlic_tomato_pasta,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_rogan,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_rogan_josh,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_rustic_italian_pasta,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_saag,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,chicken_saag,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_saagwala,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,chicken_saagwala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_salt_and_pepper,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_sausage,nonveg_soup,is_* flags,no attribute or word its siblings agree about
hyderabad,chicken_sausage,nonveg_soup,sub_category,no word its siblings agree about
hyderabad,chicken_semi,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_serva,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_shahi_curry,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,chicken_shahi_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_shahjahani_curry,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,chicken_shahjahani_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_shorba,nonveg_soup,is_* flags,no attribute or word its siblings agree about
hyderabad,chicken_shorba,nonveg_soup,sub_category,no word its siblings agree about
hyderabad,chicken_spinach_cream_pasta,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_spinach_pesto_pasta,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_stroganoff,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_sukka,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,chicken_sukka,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_sukka_dry,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,chicken_sukka_dry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_sukkha,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_sundried_tomato_pasta,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_sweet_corn_cream_pasta,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_tawa_fry,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,chicken_tawa_fry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_tawa_masala,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,chicken_tawa_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_thai_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_tikka,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,chicken_tikka,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_tikka_biryani,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,chicken_tikka_masala,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,chicken_tikka_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_tomato_basil_pasta,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_tomato_chilli_pasta,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_tortilla_soup,nonveg_soup,is_* flags,no attribute or word its siblings agree about
hyderabad,chicken_tortilla_soup,nonveg_soup,sub_category,no word its siblings agree about
hyderabad,chicken_tukpa,nonveg_soup,is_* flags,no attribute or word its siblings agree about
hyderabad,chicken_tukpa,nonveg_soup,sub_category,no word its siblings agree about
hyderabad,chicken_urathiyal,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,chicken_urathiyal,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_varuval,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,chicken_varuval,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_vepudu,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_vindaloo,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chicken_walnut_pesto_pasta,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chili_chicken,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,chili_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chilli_chicken_dry,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,chilli_chicken_dry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chilli_chicken_fry,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,chilli_chicken_fry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chilli_chicken_gravy,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chilli_chicken_green,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chilli_egg_masala,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,chilli_egg_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chilli_n_garlic_chicken_curry,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,chilli_n_garlic_chicken_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chilli_pineapple_juice,welcome_drink,drink_rule_group,no word its siblings agree about
hyderabad,chinese_bhel_salad,salad,key_ingredient,no word its siblings agree about
hyderabad,chinese_bhel_salad,salad,sub_category,no word its siblings agree about
hyderabad,chinese_lemon_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,chocolate_brownie_bites,dessert,key_ingredient,no word its siblings agree about
hyderabad,chocolate_ice_cream,dessert,key_ingredient,no word its siblings agree about
hyderabad,chocolate_milkshake,welcome_drink,key_ingredient,no word its siblings agree about
hyderabad,chocolate_mousse,dessert,key_ingredient,no word its siblings agree about
hyderabad,chorchori,veg_dry,key_ingredient,no word its siblings agree about
hyderabad,chow_chow_masala_palya,veg_dry,key_ingredient,no word its siblings agree about
hyderabad,chow_chow_palya,veg_dry,key_ingredient,no word its siblings agree about
hyderabad,chow_chow_pasi_parapu_poriyal,veg_dry,key_ingredient,no word its siblings agree about
hyderabad,chow_mein,rice,flavoured_rice_region,no word its siblings agree about
hyderabad,chow_mein,rice,key_ingredient,no word its siblings agree about
hyderabad,chum_chum,dessert,key_ingredient,no word its siblings agree about
hyderabad,cinnamon_and_celery_detox_water,infused_water,is_* flags,no attribute or word its siblings agree about
hyderabad,cinnamon_and_celery_detox_water,infused_water,sub_category,no word its siblings agree about
hyderabad,classic_coleslaw,salad,sub_category,no word its siblings agree about
hyderabad,coconut_and_carrot_rice,rice,flavoured_rice_region,no word its siblings agree about
hyderabad,coconut_egg_curry,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,coconut_egg_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,coconut_ghee_rice,rice,flavoured_rice_region,no word its siblings agree about
hyderabad,coconut_milk_chicken_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,coconut_mint_rice,rice,flavoured_rice_region,no word its siblings agree about
hyderabad,coconut_rava_ladoo,dessert,key_ingredient,no word its siblings agree about
hyderabad,coconut_rava_ladoo,dessert,sub_category,no word its siblings agree about
hyderabad,coleslaw,salad,key_ingredient,no word its siblings agree about
hyderabad,coleslaw,salad,sub_category,no word its siblings agree about
hyderabad,coorgi_chicken_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,coriander_chapati,bread,sub_category,no word its siblings agree about
hyderabad,coriander_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,corn_capsicum_rice,rice,flavoured_rice_region,no word its siblings agree about
hyderabad,corn_mutter_curry,veg_gravy,is_* flags,no attribute or word its siblings agree about
hyderabad,cranberry_punch,welcome_drink,key_ingredient,no word its siblings agree about
hyderabad,cream_of_chicken,nonveg_soup,is_* flags,no attribute or word its siblings agree about
hyderabad,cream_of_chicken,nonveg_soup,sub_category,no word its siblings agree about
hyderabad,cream_of_chicken_soup,nonveg_soup,is_* flags,no attribute or word its siblings agree about
hyderabad,cream_of_chicken_soup,nonveg_soup,sub_category,no word its siblings agree about
hyderabad,creamy_chicken_mushroom,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,creamy_cucumber_salad,salad,sub_category,no word its siblings agree about
hyderabad,creamy_garlic_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,creamy_herb_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,creamy_lamcha,dessert,key_ingredient,no word its siblings agree about
hyderabad,creamy_mushroom_pasta,rice,flavoured_rice_region,no word its siblings agree about
hyderabad,crispy_chicken_in_chilli_garlic_sauce,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,crispy_peri_peri_chicken_tenders,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,crispy_peri_peri_chicken_tenders,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,crispy_veg_with_hot_garlic_sauce,veg_gravy,gravy_region,no word its siblings agree about
hyderabad,cryspy_honey_glaze_potatoes,starter,key_ingredient,no word its siblings agree about
hyderabad,cucumber_and_apple_infused_water,infused_water,is_* flags,no attribute or word its siblings agree about
hyderabad,cucumber_and_apple_infused_water,infused_water,sub_category,no word its siblings agree about
hyderabad,cucumber_and_chiya_seetd_spa_water,infused_water,is_* flags,no attribute or word its siblings agree about
hyderabad,cucumber_and_chiya_seetd_spa_water,infused_water,sub_category,no word its siblings agree about
hyderabad,cucumber_and_lemon_detox_water,infused_water,is_* flags,no attribute or word its siblings agree about
hyderabad,cucumber_and_lemon_detox_water,infused_water,sub_category,no word its siblings agree about
hyderabad,cucumber_and_lemon_water,infused_water,is_* flags,no attribute or word its siblings agree about
hyderabad,cucumber_and_lemon_water,infused_water,sub_category,no word its siblings agree about
hyderabad,cucumber_and_pineapple_detox_water,infused_water,is_* flags,no attribute or word its siblings agree about
hyderabad,cucumber_and_pineapple_detox_water,infused_water,sub_category,no word its siblings agree about
hyderabad,cucumber_lemon_and_mint_water,infused_water,is_* flags,no attribute or word its siblings agree about
hyderabad,cucumber_lemon_and_mint_water,infused_water,sub_category,no word its siblings agree about
hyderabad,curd_rice_with_curd_chilli,healthy_rice,flavoured_rice_region,no word its siblings agree about
hyderabad,curry_leaf_chicken_kebab,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,dabeli,starter,key_ingredient,no word its siblings agree about
hyderabad,dal_kichdi,healthy_rice,flavoured_rice_region,no word its siblings agree about
hyderabad,dalma,dal,dal_region,no word its siblings agree about
hyderabad,dalma,dal,key_ingredient,no word its siblings agree about
hyderabad,dark_chocolate_pastry,dessert,key_ingredient,no word its siblings agree about
hyderabad,darshini_veg_sabudana,veg_gravy,gravy_region,no word its siblings agree about
hyderabad,dates_and_nuts_ladoo,dessert,key_ingredient,no word its siblings agree about
hyderabad,dates_and_nuts_ladoo,dessert,sub_category,no word its siblings agree about
hyderabad,delhi_style_butter_chicken,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,delhi_style_butter_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,desi_chicken_curry,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,desi_chicken_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,dhaba_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,dhaba_style_chicken,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,dhaba_style_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,dhaba_style_chicken_biryani,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,dhaba_style_chicken_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,dhaba_style_chicken_masala,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,dhaba_style_chicken_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,dhaba_style_egg_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,dhaba_style_mutton_curry,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,dhaba_style_mutton_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,dhabe_wali_egg_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,dhaniawala_murgh_masala,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,dhaniawala_murgh_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,dhawar_peda,dessert,key_ingredient,no word its siblings agree about
hyderabad,dhokla_with_chutney,starter,key_ingredient,no word its siblings agree about
hyderabad,dhungar_chaas,welcome_drink,key_ingredient,no word its siblings agree about
hyderabad,dijon_chicken,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,dijon_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,dil_cucumber_salad,salad,sub_category,no word its siblings agree about
hyderabad,dill_leaves_pakora,starter,key_ingredient,no word its siblings agree about
hyderabad,dill_leaves_vada,starter,key_ingredient,no word its siblings agree about
hyderabad,dindigul_biryani,rice,flavoured_rice_region,no word its siblings agree about
hyderabad,dindigul_chicken_biryani,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,dindigul_pepper_chicken_biryani,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,dindigul_thalappakatti_biryani,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,dingri_mutter,veg_gravy,is_* flags,no attribute or word its siblings agree about
hyderabad,dondakaya_kurma,veg_gravy,key_ingredient,no word its siblings agree about
hyderabad,dondakaya_masala_korma,veg_gravy,key_ingredient,no word its siblings agree about
hyderabad,donne_style_chicken_biryani,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,dosakaya_tomato_kura,veg_gravy,gravy_region,no word its siblings agree about
hyderabad,double_chocolate_pastry,dessert,key_ingredient,no word its siblings agree about
hyderabad,double_dum_chicken_biryani,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,double_ka_meetha,dessert,key_ingredient,no word its siblings agree about
hyderabad,dragon_fruit_spa_water,infused_water,is_* flags,no attribute or word its siblings agree about
hyderabad,dragon_fruit_spa_water,infused_water,key_ingredient,no word its siblings agree about
hyderabad,dragon_fruit_spa_water,infused_water,sub_category,no word its siblings agree about
hyderabad,drumstick_tomato_kura,veg_gravy,gravy_region,no word its siblings agree about
hyderabad,drumstick_tomato_kura,veg_gravy,is_* flags,no attribute or word its siblings agree about
hyderabad,drumstick_with_mavinakayi_tovve,dal,dal_region,no word its siblings agree about
hyderabad,dry_chumchum,dessert,key_ingredient,no word its siblings agree about
hyderabad,dry_fruit_ladhu,dessert,key_ingredient,no word its siblings agree about
hyderabad,dry_fruit_lassi,welcome_drink,drink_rule_group,no word its siblings agree about
hyderabad,dry_fruit_lassi,welcome_drink,key_ingredient,no word its siblings agree about
hyderabad,dry_fruits_laddu,dessert,key_ingredient,no word its siblings agree about
hyderabad,dum_chicken_biryani,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,dum_ka_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,dum_tomato_bath,rice,flavoured_rice_region,no word its siblings agree about
hyderabad,egg_2_pyaza,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,egg_2_pyaza,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_65,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,egg_65,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_bhuna_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_bhurji_masala,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,egg_bhurji_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_biryani,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,egg_butter_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_chettinad,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_chilli,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,egg_chilli,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_curry_home_style_semi,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_do_pyaza,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_drumstick_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_fried_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_fried_rice,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,egg_fried_rice,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_gassi,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,egg_gassi,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_ghee_roast,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,egg_ghee_roast,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_hara_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_kadai,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_kali_dal_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_kheema_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_kolhapuri,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_kolhapuri_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_korma,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,egg_korma,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_kurma,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_masala_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_masala_fry,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,egg_masala_fry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_methi_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_mughlai,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_onion_roast,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,egg_onion_roast,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_pepper_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_pepper_dry,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,egg_pepper_dry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_pepper_fry,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,egg_pepper_fry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_pepper_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_pepper_roast,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,egg_pepper_roast,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_puff,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_pulusu,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,egg_pulusu,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_roast,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,egg_roast,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_roast_masala,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,egg_roast_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_tawa_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_tikka_masala,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,egg_tikka_masala,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_vepudu,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,egg_vepudu,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,egg_vindaloo,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,egg_vindaloo,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,ennagai,veg_gravy,gravy_region,no word its siblings agree about
hyderabad,ennagai,veg_gravy,is_* flags,no attribute or word its siblings agree about
hyderabad,ennagai,veg_gravy,key_ingredient,no word its siblings agree about
hyderabad,fettuccine_arrabbiata,rice,flavoured_rice_region,no word its siblings agree about
hyderabad,finger_salad,salad,key_ingredient,no word its siblings agree about
hyderabad,fish_curry,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,fish_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,fish_finger,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,fish_finger,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,fresh_lime_juice,welcome_drink,drink_rule_group,no word its siblings agree about
hyderabad,fried_chicken_biryani,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,fried_chicken_masala_biryani,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,fruit_lassi,welcome_drink,drink_rule_group,no word its siblings agree about
hyderabad,fruit_lassi,welcome_drink,key_ingredient,no word its siblings agree about
hyderabad,fusilli_aglio_olio,rice,flavoured_rice_region,no word its siblings agree about
hyderabad,fusilli_alfredo_sauce_pasta,rice,flavoured_rice_region,no word its siblings agree about
hyderabad,fusilli_in_white_sauce,rice,flavoured_rice_region,no word its siblings agree about
hyderabad,fusilli_wheat_pasta,rice,flavoured_rice_region,no word its siblings agree about
hyderabad,garlic_chicken_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,garlic_chicken_fry,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,garlic_chicken_fry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,garlic_green_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,gauloti_kebab,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,gauloti_kebab,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,gavar_ki_sabzi,veg_dry,key_ingredient,no word its siblings agree about
hyderabad,gawarphalli_ki_sabzi,veg_dry,key_ingredient,no word its siblings agree about
hyderabad,ghate_tamatar_curry,veg_gravy,is_* flags,no attribute or word its siblings agree about
hyderabad,ghee_cashew_rice,rice,flavoured_rice_region,no word its siblings agree about
hyderabad,ghee_paruppu,dal,dal_region,no word its siblings agree about
hyderabad,ghee_red_rice,rice,flavoured_rice_region,no word its siblings agree about
hyderabad,ghee_roast_chicken_curry,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,ghee_roast_chicken_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,ghee_roast_chicken_dry,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,ghee_roast_chicken_dry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,ghee_triangle_paratha,bread,sub_category,no word its siblings agree about
hyderabad,ghugni_saag_dry,veg_dry,key_ingredient,no word its siblings agree about
hyderabad,ginger_and_lemon_detox_water,infused_water,is_* flags,no attribute or word its siblings agree about
hyderabad,ginger_and_lemon_detox_water,infused_water,sub_category,no word its siblings agree about
hyderabad,ginger_chicken_dry,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,ginger_chicken_dry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,ginger_soya_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,goan_chicken_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,goan_style_garlic_peri_peri_chicken,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,goan_style_garlic_peri_peri_chicken,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,goan_vindaloo,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,goan_vindaloo,nonveg_main,key_ingredient,no word its siblings agree about
hyderabad,goan_vindaloo,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,golgappa,starter,key_ingredient,no word its siblings agree about
hyderabad,gongura_chicken_biryani,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,gongura_chicken_curry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,gongura_chicken_dry,nonveg_main,gravy_region,no word its siblings agree about
hyderabad,gongura_chicken_dry,nonveg_main,nonveg_biryani_region,no word its siblings agree about
hyderabad,gongura_puliyogare,rice,flavoured_rice_region,no word its siblings agree about
hyderabad,gongura_rice,rice,flavoured_rice_region,no word its siblings agree about
