city,item,course_type,client,why_not
bangalore,strawberry_mojito,welcome_drink,Booking.com,no colour-bearing word in the name
bangalore,stuffd_bread_pakoda,starter,MOengage,no colour-bearing word in the name
bangalore,stuffed_capsicum,starter,Citrix,no colour-bearing word in the name
bangalore,stuffed_parwal_do_pyaza,veg_dry,Citrix,no colour-bearing word in the name
bangalore,stuffed_pyaz_paratha_with_mint_chutney,bread,Citrix,no colour-bearing word in the name
bangalore,stuffed_zucchini_with_marinara_sauce,healthy_rice,Booking.com,no colour-bearing word in the name
bangalore,subz_makhani,veg_gravy,Stripe,no colour-bearing word in the name
bangalore,subz_makhanwal,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,subz_miloni_dry,veg_dry,Citrix,no colour-bearing word in the name
bangalore,subz_miloni_handi,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,sukhi_miloni_subz,veg_dry,Citrix,no colour-bearing word in the name
bangalore,sulthani_dal,dal,Citrix,no colour-bearing word in the name
bangalore,sundakkai_kara_kuzhambu,sambar,Citrix,no colour-bearing word in the name
bangalore,sundal,salad,Stripe,no colour-bearing word in the name
bangalore,sundekkai_kuzhambu,dal,Booking.com,no colour-bearing word in the name
bangalore,sweet_and_sour_chilli_paneer,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,sweet_and_sour_paneer,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,sweet_bonda,starter,Citrix,no colour-bearing word in the name
bangalore,sweet_corn_and_pepper_soup,soup,Booking.com,no colour-bearing word in the name
bangalore,sweet_corn_chicken_soup,nonveg_soup,Booking.com,no colour-bearing word in the name
bangalore,sweet_corn_veg_soup,soup,Booking.com,no colour-bearing word in the name
bangalore,sweet_potato_kheer,dessert,Stryker,no colour-bearing word in the name
bangalore,swiss_roll,dessert,Stripe,no colour-bearing word in the name
bangalore,tadka_butter_milk,welcome_drink,"Booking.com,Stripe,Stryker,MOengage",no colour-bearing word in the name
bangalore,tadka_lassi,welcome_drink,MOengage,no colour-bearing word in the name
bangalore,tamarind_rasam_brown,rasam,Booking.com,no colour-bearing word in the name
bangalore,tamil_nadu_special_chicken_biryani,nonveg_main,MOengage,no colour-bearing word in the name
bangalore,tamil_nadu_special_veg_biryani,rice,MOengage,no colour-bearing word in the name
bangalore,tamil_nadu_style_drumstick_sambar,sambar,MOengage,no colour-bearing word in the name
bangalore,tamilnadu_rasam,rasam,Citrix,no colour-bearing word in the name
bangalore,tamilnadu_sambar,sambar,"Booking.com,Citrix",no colour-bearing word in the name
bangalore,tariwala_kukkad_murgh,nonveg_main,MOengage,no colour-bearing word in the name
bangalore,tariwala_murgh_masala,nonveg_main,Citrix,no colour-bearing word in the name
bangalore,tawa_anda_masala,nonveg_main,Citrix,no colour-bearing word in the name
bangalore,tawa_chicken,nonveg_main,MOengage,no colour-bearing word in the name
bangalore,tawa_fish_fry,nonveg_main,Stripe,no colour-bearing word in the name
bangalore,tawa_karela_dry,veg_dry,Booking.com,no colour-bearing word in the name
bangalore,tawa_mix_veg,veg_dry,MOengage,no colour-bearing word in the name
bangalore,tawa_mix_veg_dry,veg_dry,Booking.com,no colour-bearing word in the name
bangalore,tawa_phulka,bread,Stryker,no colour-bearing word in the name
bangalore,tawa_roomali,bread,Citrix,no colour-bearing word in the name
bangalore,tawa_rumali,bread,Citrix,no colour-bearing word in the name
bangalore,temple_puliyogare,rice,Citrix,no colour-bearing word in the name
bangalore,temple_rasam,rasam,Citrix,no colour-bearing word in the name
bangalore,temple_style_rasam,rasam,Citrix,no colour-bearing word in the name
bangalore,tempura_vegetables,veg_dry,Booking.com,no colour-bearing word in the name
bangalore,tendli_chana_poriyal,veg_dry,Citrix,no colour-bearing word in the name
bangalore,tendli_ki_sabzi,veg_dry,Citrix,no colour-bearing word in the name
bangalore,tendli_masala_fry,veg_dry,Citrix,no colour-bearing word in the name
bangalore,tendli_peanut_fry,veg_dry,Citrix,no colour-bearing word in the name
bangalore,tendli_sambar,sambar,Citrix,no colour-bearing word in the name
bangalore,tendly_bhaji_marati_style,veg_dry,MOengage,no colour-bearing word in the name
bangalore,tendly_peanut_dry,veg_dry,Citrix,no colour-bearing word in the name
bangalore,thai_chicken_and_noodle_soup,nonveg_soup,Booking.com,no colour-bearing word in the name
bangalore,thai_fried_rice,rice,Citrix,no colour-bearing word in the name
bangalore,thai_green_mango_salad,salad,Citrix,"its words disagree ({'green': 1, 'yellow': 1})"
bangalore,thai_noodle_soup,soup,Booking.com,no colour-bearing word in the name
bangalore,thai_veg_soup,soup,Citrix,no colour-bearing word in the name
bangalore,thakkali_rasam,rasam,"Booking.com,Citrix",no colour-bearing word in the name
bangalore,thakkali_sadam,rice,Citrix,no colour-bearing word in the name
bangalore,thalachery_manga_kozi_curry,nonveg_main,Booking.com,no colour-bearing word in the name
bangalore,thalassery_chicken_biryani,nonveg_main,"Booking.com,Citrix",no colour-bearing word in the name
bangalore,thalassery_ghee_rice,rice,Stryker,no colour-bearing word in the name
bangalore,thalassery_veg_biryani,rice,Booking.com,no colour-bearing word in the name
bangalore,thandai,welcome_drink,Stripe,no colour-bearing word in the name
bangalore,thandai_burfi,dessert,Stripe,no colour-bearing word in the name
bangalore,thengai_manga_sadam,rice,Booking.com,no colour-bearing word in the name
bangalore,thengai_sadam,rice,Citrix,no colour-bearing word in the name
bangalore,thi_basil_rice_basmati_rice,rice,Booking.com,no colour-bearing word in the name
bangalore,thondekai_gassi,veg_gravy,Booking.com,no colour-bearing word in the name
bangalore,thondekai_sukka,veg_dry,Booking.com,no colour-bearing word in the name
bangalore,thondekayi_peanut,veg_dry,Citrix,no colour-bearing word in the name
bangalore,three_bean_mix_salad,salad,Booking.com,no colour-bearing word in the name
bangalore,three_bean_pulao,rice,Booking.com,no colour-bearing word in the name
bangalore,tikki_poori,starter,Citrix,no colour-bearing word in the name
bangalore,tikki_puri,starter,Citrix,no colour-bearing word in the name
bangalore,tilli_saru,rasam,"MOengage,Citrix",no colour-bearing word in the name
bangalore,tinda_ki_sabzi,veg_dry,Citrix,no colour-bearing word in the name
bangalore,tinda_sabzi,veg_dry,Citrix,no colour-bearing word in the name
bangalore,tindley_sambar,sambar,Citrix,no colour-bearing word in the name
bangalore,tindli_black_chana_bhaaji,veg_dry,Stryker,no colour-bearing word in the name
bangalore,tindli_peanut_fry,veg_dry,"Booking.com,Stryker",no colour-bearing word in the name
bangalore,tindora_nu_shaak,veg_dry,Booking.com,no colour-bearing word in the name
bangalore,tindore_ki_sabzi,veg_dry,Citrix,no colour-bearing word in the name
bangalore,tofu_and_vegetable_stir_fry,healthy_rice,Booking.com,no colour-bearing word in the name
bangalore,tom_yom_veg_soup,soup,Booking.com,no colour-bearing word in the name
bangalore,tom_yum,soup,Stripe,no colour-bearing word in the name
bangalore,tomato_coconut_sambar,sambar,Citrix,"its words disagree ({'red': 1, 'white': 1})"
bangalore,toor_dal_adraki,dal,Citrix,no colour-bearing word in the name
bangalore,tossed_boiled_veg_salad,salad,Citrix,no colour-bearing word in the name
bangalore,tossed_veggies_salad,salad,Stryker,no colour-bearing word in the name
bangalore,traditional_sambar,sambar,Booking.com,no colour-bearing word in the name
bangalore,tres_leches,dessert,Booking.com,no colour-bearing word in the name
bangalore,triangle_chapati_puri,bread,MOengage,no colour-bearing word in the name
bangalore,tricon_paratha,bread,Citrix,no colour-bearing word in the name
bangalore,trikona_paratha,bread,"Stripe,Citrix",no colour-bearing word in the name
bangalore,triple_beans_poriyal,veg_dry,Booking.com,no colour-bearing word in the name
bangalore,trivankur_chicken_curry,nonveg_main,Booking.com,no colour-bearing word in the name
bangalore,tropical_salad,salad,Stripe,no colour-bearing word in the name
bangalore,tropical_tango,welcome_drink,Booking.com,no colour-bearing word in the name
bangalore,tulsi_rasam,rasam,Citrix,no colour-bearing word in the name
bangalore,tur_dal_masala,dal,Stryker,no colour-bearing word in the name
bangalore,turai_bajji,starter,Citrix,no colour-bearing word in the name
bangalore,turai_kabuli_chana_ki_sabzi,veg_dry,Stryker,no colour-bearing word in the name
bangalore,turai_sambar,sambar,Citrix,no colour-bearing word in the name
bangalore,tuticorin_paratha,starter,Booking.com,no colour-bearing word in the name
bangalore,tutti_frutti_ice_cream,dessert,Citrix,no colour-bearing word in the name
bangalore,udupi_mix_veg_sambar,sambar,MOengage,no colour-bearing word in the name
bangalore,udupi_style_sambar,sambar,Citrix,no colour-bearing word in the name
bangalore,udupi_veg_gassi,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,udupi_vegetable_kurma,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,ulli_thiyal,dal,"Booking.com,Citrix",no colour-bearing word in the name
bangalore,urad_chana_dal_fry,dal,Booking.com,no colour-bearing word in the name
bangalore,urulai_battani_masala,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,urulai_chutney_podi_vathakal_red_baby_potato,veg_dry,Booking.com,no colour-bearing word in the name
bangalore,urulai_roast,starter,Stripe,no colour-bearing word in the name
bangalore,utthatthi_payasam,dessert,Citrix,no colour-bearing word in the name
bangalore,vangi_bath,rice,Citrix,no colour-bearing word in the name
bangalore,vanilla_cup_ice_cream,dessert,Citrix,no colour-bearing word in the name
bangalore,vanilla_ice_cream,dessert,Booking.com,no colour-bearing word in the name
bangalore,vaniyambadi_chicken_biryani,nonveg_main,Booking.com,no colour-bearing word in the name
bangalore,vankaya_kothimeera_kharam,veg_dry,Citrix,no colour-bearing word in the name
bangalore,varutharacha_chicken_curry,nonveg_main,Citrix,no colour-bearing word in the name
bangalore,varutharacha_rasam,rasam,Citrix,no colour-bearing word in the name
bangalore,varutharacha_soya_curry,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,vathal_kuzhambu,sambar,Citrix,no colour-bearing word in the name
bangalore,vazakkai_gola_urundai_oil_fry,veg_dry,Booking.com,no colour-bearing word in the name
bangalore,vazakkai_pepper_podimas,veg_dry,MOengage,no colour-bearing word in the name
bangalore,vazakkai_poriyal,veg_dry,Booking.com,no colour-bearing word in the name
bangalore,veg_ambur_biryani,rice,Citrix,no colour-bearing word in the name
bangalore,veg_and_oats_soup,soup,Booking.com,no colour-bearing word in the name
bangalore,veg_and_spring_onion_fried_rice,rice,Citrix,no colour-bearing word in the name
bangalore,veg_ball_chilli,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,veg_ball_chilli_dry,veg_dry,Citrix,no colour-bearing word in the name
bangalore,veg_ball_pepper_dry,veg_dry,Citrix,no colour-bearing word in the name
bangalore,veg_chettinad_biryani,rice,Citrix,no colour-bearing word in the name
bangalore,veg_dindigul_biryani,rice,Citrix,no colour-bearing word in the name
bangalore,veg_diwani_handi,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,veg_donne_biryani,rice,"MOengage,Citrix",no colour-bearing word in the name
bangalore,veg_garlic_fried_rice,rice,Booking.com,no colour-bearing word in the name
bangalore,veg_handi_biryani,rice,Citrix,no colour-bearing word in the name
bangalore,veg_hyd_biryani,rice,MOengage,no colour-bearing word in the name
bangalore,veg_hyderabadi_biryani,rice,Citrix,no colour-bearing word in the name
bangalore,veg_hyderabadi_gravy,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,veg_kathi_roll,starter,Booking.com,no colour-bearing word in the name
bangalore,veg_kofta_biryani,rice,Citrix,no colour-bearing word in the name
bangalore,veg_kolhapuri_curry,veg_gravy,Booking.com,no colour-bearing word in the name
bangalore,veg_korma,veg_gravy,MOengage,no colour-bearing word in the name
bangalore,veg_makhanwala,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,veg_manchow_soup,soup,Booking.com,no colour-bearing word in the name
bangalore,veg_manchurian,starter,Stryker,no colour-bearing word in the name
bangalore,veg_manchurian_balls,starter,Booking.com,no colour-bearing word in the name
bangalore,veg_mini_spring_rolls,starter,MOengage,no colour-bearing word in the name
bangalore,veg_mughlai_biryani,rice,Citrix,no colour-bearing word in the name
bangalore,veg_navratan_kurma,veg_gravy,"Booking.com,MOengage",no colour-bearing word in the name
bangalore,veg_nilgiri_kurma,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,veg_noodle_soup,soup,Booking.com,no colour-bearing word in the name
bangalore,veg_nuggets_with_ketchup,starter,MOengage,no colour-bearing word in the name
bangalore,veg_paneer_dum_biryani,rice,Citrix,no colour-bearing word in the name
bangalore,veg_paneer_kadai,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,veg_patiala,veg_gravy,Booking.com,no colour-bearing word in the name
bangalore,veg_pepper_dry,veg_dry,Stryker,no colour-bearing word in the name
bangalore,veg_sagu,veg_gravy,MOengage,no colour-bearing word in the name
bangalore,veg_sambar,sambar,Citrix,no colour-bearing word in the name
bangalore,veg_tempura_semy_gravy,veg_dry,Booking.com,no colour-bearing word in the name
bangalore,veg_thalapakatti_biryani,rice,Citrix,no colour-bearing word in the name
bangalore,veg_tikki,starter,Citrix,no colour-bearing word in the name
bangalore,veg_tikki_puri,starter,Citrix,no colour-bearing word in the name
bangalore,veg_yakhni_pulao,rice,Citrix,no colour-bearing word in the name
bangalore,vegetable_clear_soup,soup,Citrix,no colour-bearing word in the name
bangalore,vegetable_coleslaw,salad,Citrix,no colour-bearing word in the name
bangalore,vegetable_kurma,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,vegetable_manchurian,starter,MOengage,no colour-bearing word in the name
bangalore,vegetable_morney,healthy_rice,Booking.com,no colour-bearing word in the name
bangalore,vegetable_paneer_chilli,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,vegetable_stew,veg_gravy,Citrix,no colour-bearing word in the name
bangalore,vegetable_tempura,starter,Stripe,no colour-bearing word in the name
bangalore,vendakkai_vengayam_sambar,sambar,Citrix,no colour-bearing word in the name
bangalore,vendekai_khara_kuzhambu,sambar,Citrix,no colour-bearing word in the name
bangalore,village_style_chicken_curry,nonveg_main,MOengage,no colour-bearing word in the name
bangalore,waldrof_salad,salad,Citrix,no colour-bearing word in the name
bangalore,water_melon_and_basil_juice,welcome_drink,Stripe,no colour-bearing word in the name
bangalore,watermelon_and_basil_infused_water,infused_water,Booking.com,no colour-bearing word in the name
bangalore,watermelon_and_cucumber_salad,salad,Stripe,no colour-bearing word in the name
bangalore,watermelon_basil_cooler,welcome_drink,"Booking.com,MOengage",no colour-bearing word in the name
bangalore,watermelon_fresh,welcome_drink,MOengage,no colour-bearing word in the name
bangalore,watermelon_ginger_detox_water,infused_water,Booking.com,no colour-bearing word in the name
bangalore,watermelon_kiwi_lime_infused_water,infused_water,Booking.com,no colour-bearing word in the name
bangalore,watermelon_mint_mojito,welcome_drink,Booking.com,no colour-bearing word in the name
bangalore,watermelon_mint_refesher,welcome_drink,MOengage,no colour-bearing word in the name
bangalore,wheat_pudina_paratha,bread,Citrix,"its words disagree ({'brown': 1, 'green': 1})"
bangalore,white_bean_salad_with_lemon_dressing,salad,Citrix,no colour-bearing word in the name
bangalore,white_beans_and_veggies_salad,salad,Citrix,no colour-bearing word in the name
bangalore,white_veg_kurma,veg_gravy,MOengage,no colour-bearing word in the name
bangalore,white_vegetable_kurma,veg_gravy,Booking.com,no colour-bearing word in the name
bangalore,wok_tossed_mixed_veg_fried_rice,rice,MOengage,no colour-bearing word in the name
bangalore,yakhni_pulao,rice,Citrix,no colour-bearing word in the name
bangalore,yam_alsande_kootu,veg_dry,Citrix,no colour-bearing word in the name
bangalore,yam_poriyal,veg_dry,Citrix,no colour-bearing word in the name
bangalore,yellow_dal,dal,Booking.com,no colour-bearing word in the name
bangalore,yellow_dal_tadka,dal,"MOengage,Citrix",no colour-bearing word in the name
bangalore,yellow_matar_curry,veg_gravy,MOengage,no colour-bearing word in the name
bangalore,yellow_moong_dal_tadka,dal,Stripe,no colour-bearing word in the name
bangalore,yeruseri,sambar,Booking.com,no colour-bearing word in the name
bangalore,zafrani_kheer,dessert,Citrix,no colour-bearing word in the name
bangalore,zuppa_de_al_pollo,nonveg_soup,Booking.com,no colour-bearing word in the name
chennai,arisiparupu_satham,rice,Wells Fargo,no colour-bearing word in the name
chennai,avicha_kadalai,starter,Wells Fargo,no colour-bearing word in the name
chennai,bread_biryani,rice,Wells Fargo,no colour-bearing word in the name
chennai,chilli_idli,bread,"RNTBCI,Wells Fargo",no colour-bearing word in the name
chennai,idiyappam_biryani,rice,TATA COMMUNICATIONS,no colour-bearing word in the name
chennai,jeerasam,rasam,common,no colour-bearing word in the name
chennai,karamani_sundal,salad,TATA COMMUNICATIONS,no colour-bearing word in the name
chennai,lemon_poha,bread,"RNTBCI,Wells Fargo",no colour-bearing word in the name
chennai,mor_kolambu_vada,starter,TATA COMMUNICATIONS,no colour-bearing word in the name
chennai,pazham_pori_baji,starter,Wells Fargo,no colour-bearing word in the name
chennai,peanut_sundal,salad,TATA COMMUNICATIONS,no colour-bearing word in the name
chennai,plain_samosa,starter,TATA COMMUNICATIONS,no colour-bearing word in the name
chennai,prawns_biryani,nonveg_main,Accenture,no colour-bearing word in the name
chennai,soyabean_biryani,rice,Accenture,no colour-bearing word in the name
chennai,sweet_donuts,dessert,TATA COMMUNICATIONS,no colour-bearing word in the name
chennai,sweet_poli,dessert,TATA COMMUNICATIONS,no colour-bearing word in the name
chennai,tri_color_idli,bread,"RNTBCI,Wells Fargo",no colour-bearing word in the name
chennai,tri_colour_uttappam,bread,"RNTBCI,Wells Fargo",no colour-bearing word in the name
chennai,valakai_kara_curry,veg_gravy,ICON,no colour-bearing word in the name
chennai,white_sundal,salad,"RNTBCI,Wells Fargo",no colour-bearing word in the name
ncr,5_plates,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,a_pastry,dessert,Carelon,no colour-bearing word in the name
ncr,aachari_petha,dessert,Siemens,no colour-bearing word in the name
ncr,achaarialoo,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,adraki_gobi,veg_gravy,Stryker,no colour-bearing word in the name
ncr,adraki_rajma,dal,Carelon,no colour-bearing word in the name
ncr,adraki_soya_chaap,veg_gravy,Carelon,no colour-bearing word in the name
ncr,agar_ka_petha,dessert,Stryker,no colour-bearing word in the name
ncr,ajjwaini_paratha,bread,Stryker,no colour-bearing word in the name
ncr,ajjwaini_rice,rice,Stryker,no colour-bearing word in the name
ncr,ajwain_arbi_masala,veg_gravy,"Airtel Noida,Sinch",no colour-bearing word in the name
ncr,ajwaini_arbi,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,ajwaini_arbi_masala,veg_dry,"Carelon,Stryker",no colour-bearing word in the name
ncr,aloo_anardana,veg_dry,Carelon,no colour-bearing word in the name
ncr,aloo_beans,veg_dry,"Airtel Noida,Carelon,Stryker",no colour-bearing word in the name
ncr,aloo_bhaji_hingdar,veg_gravy,Stryker,no colour-bearing word in the name
ncr,aloo_cabbage,veg_dry,Airtel Noida,no colour-bearing word in the name
ncr,aloo_chana,veg_gravy,Stryker,no colour-bearing word in the name
ncr,aloo_chana_chaat,salad,"Junglee Games,Stryker",no colour-bearing word in the name
ncr,aloo_chana_chat,veg_gravy,Stryker,no colour-bearing word in the name
ncr,aloo_dahi_wala,curd_side,Siemens,no colour-bearing word in the name
ncr,aloo_dum_bhojpuri,veg_gravy,Carelon,no colour-bearing word in the name
ncr,aloo_jeera_hara_dhaniya,veg_dry,Siemens,no colour-bearing word in the name
ncr,aloo_jeera_raita,curd_side,SAEL,no colour-bearing word in the name
ncr,aloo_kala_chana,veg_gravy,Carelon,no colour-bearing word in the name
ncr,aloo_ke_gutke,veg_dry,Carelon,no colour-bearing word in the name
ncr,aloo_ki_launji,veg_gravy,Carelon,no colour-bearing word in the name
ncr,aloo_kolahpuri,veg_gravy,Corning,no colour-bearing word in the name
ncr,aloo_kundru,veg_dry,Airtel Noida,no colour-bearing word in the name
ncr,aloo_kundru_masala,veg_dry,"Siemens,Sinch",no colour-bearing word in the name
ncr,aloo_malwani,veg_dry,Carelon,no colour-bearing word in the name
ncr,aloo_mangodi_ki_sabzi,veg_gravy,Corning,no colour-bearing word in the name
ncr,aloo_matar_curry,veg_gravy,"Airtel Noida,Siemens,Sinch",no colour-bearing word in the name
ncr,aloo_matar_nutry,veg_gravy,Siemens,no colour-bearing word in the name
ncr,aloo_matar_rasmisa,veg_gravy,Stryker,no colour-bearing word in the name
ncr,aloo_matar_tariwale,veg_gravy,Stryker,no colour-bearing word in the name
ncr,aloo_mutter,veg_gravy,Stryker,no colour-bearing word in the name
ncr,aloo_nutri,veg_gravy,Carelon,no colour-bearing word in the name
ncr,aloo_nutri_curry,veg_gravy,Carelon,no colour-bearing word in the name
ncr,aloo_parval,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,aloo_parwal,veg_dry,Siemens,no colour-bearing word in the name
ncr,aloo_pudhina,veg_dry,Carelon,no colour-bearing word in the name
ncr,aloo_raita,curd_side,"SAEL,Stryker",no colour-bearing word in the name
ncr,aloo_simla,veg_dry,"Siemens,Sinch",no colour-bearing word in the name
ncr,aloo_tadka_raita,curd_side,SAEL,no colour-bearing word in the name
ncr,aloo_tari_wale,veg_gravy,Stryker,no colour-bearing word in the name
ncr,aloo_tariwala,veg_dry,Carelon,no colour-bearing word in the name
ncr,aloo_tariwale,veg_gravy,Stryker,no colour-bearing word in the name
ncr,amchoori_karela,veg_dry,Siemens,no colour-bearing word in the name
ncr,amchuri_karela,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,amritsari_badi,veg_gravy,Airtel Noida,no colour-bearing word in the name
ncr,amritsari_chana_dal_tadka,dal,Carelon,no colour-bearing word in the name
ncr,amritsari_chikkad_chole,dal,Corning,no colour-bearing word in the name
ncr,amritsari_dal,dal,Stryker,no colour-bearing word in the name
ncr,amritsari_matar_vadi,veg_gravy,Sinch,no colour-bearing word in the name
ncr,amritsari_moong_dal_vadi,dal,Airtel Noida,no colour-bearing word in the name
ncr,amritsari_nutree_masala,veg_gravy,Corning,no colour-bearing word in the name
ncr,amritsari_nutree_matar_bhurjee,veg_gravy,Corning,no colour-bearing word in the name
ncr,amritsari_paneer_masala,veg_gravy,Carelon,no colour-bearing word in the name
ncr,amritshari_chiley,dal,Siemens,no colour-bearing word in the name
ncr,ande_ki_bhurji,nonveg_main,Carelon,no colour-bearing word in the name
ncr,andhra_style_egg_masala,nonveg_main,Sinch,no colour-bearing word in the name
ncr,angoori_kofta,veg_gravy,Airtel Noida,no colour-bearing word in the name
ncr,angoori_kofta_gutta_curry,veg_gravy,Airtel Noida,no colour-bearing word in the name
ncr,angoori_petha,dessert,"Corning,Stryker",no colour-bearing word in the name
ncr,anna_salad,salad,Stryker,no colour-bearing word in the name
ncr,apr,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,arbi_ajwaini,veg_gravy,Sinch,no colour-bearing word in the name
ncr,arbi_ajwani,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,arbi_aloo_masala,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,arbi_dahi_wali,curd_side,"Airtel Noida,Siemens",no colour-bearing word in the name
ncr,arbi_do_pyaza,veg_dry,Stryker,no colour-bearing word in the name
ncr,arhar_dal,dal,"Junglee Games,Siemens",no colour-bearing word in the name
ncr,arhar_dal_dry,dal,Carelon,no colour-bearing word in the name
ncr,arhar_hing_tadka_dal,dal,Siemens,no colour-bearing word in the name
ncr,assorted_icecream,veg_gravy,Carelon,no colour-bearing word in the name
ncr,atta_ladoo,dessert,SAEL,no colour-bearing word in the name
ncr,avail,veg_gravy,Stryker,no colour-bearing word in the name
ncr,awadhi_chicken_curry,nonveg_main,Carelon,no colour-bearing word in the name
ncr,awadhi_chicken_korma,nonveg_main,Stryker,no colour-bearing word in the name
ncr,awadhi_chicken_masala,nonveg_main,"Carelon,Stryker",no colour-bearing word in the name
ncr,awadhi_style_chana_masala,dal,Airtel Noida,no colour-bearing word in the name
ncr,awadhi_style_egg_curry,nonveg_main,Sinch,no colour-bearing word in the name
ncr,badami_halwa,dessert,Carelon,no colour-bearing word in the name
ncr,badami_moong_dal_barfi,dessert,Carelon,no colour-bearing word in the name
ncr,bagare_baingan,veg_gravy,Carelon,no colour-bearing word in the name
ncr,baigian_bharta_matar,veg_gravy,Sinch,no colour-bearing word in the name
ncr,baingan_aloo,veg_gravy,Stryker,no colour-bearing word in the name
ncr,baingan_masala_chatpatta,veg_dry,Carelon,no colour-bearing word in the name
ncr,banana_cake_slice,dessert,Junglee Games,no colour-bearing word in the name
ncr,banana_nuts_cake_slices,dessert,Sinch,no colour-bearing word in the name
ncr,bananacake,dessert,Stryker,no colour-bearing word in the name
ncr,banarasi_aloo,veg_dry,Airtel Noida,no colour-bearing word in the name
ncr,banarasi_baby_aloo_muli_ki_bhurji,nonveg_main,Airtel Noida,no colour-bearing word in the name
ncr,banarsi_dum_aloo,veg_gravy,"Carelon,Siemens",no colour-bearing word in the name
ncr,barfi,dessert,Stryker,no colour-bearing word in the name
ncr,beans_aloo,veg_gravy,"SAEL,Stryker",no colour-bearing word in the name
ncr,beas_bur,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,besan_gatta_curry,dessert,"Airtel Noida,Stryker",no colour-bearing word in the name
ncr,besan_gatte_ki_sabzi,dessert,Stryker,no colour-bearing word in the name
ncr,besan_katli,dessert,"Carelon,Siemens",no colour-bearing word in the name
ncr,besan_ki_barfi,dessert,Stryker,no colour-bearing word in the name
ncr,besan_laddoo,dessert,"Carelon,Junglee Games",no colour-bearing word in the name
ncr,besan_ladoo,dessert,"SAEL,Stryker",no colour-bearing word in the name
ncr,beverage,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,beverages,veg_gravy,Stryker,no colour-bearing word in the name
ncr,bhaji,veg_dry,Stryker,no colour-bearing word in the name
ncr,bharwa_karela,veg_dry,Airtel Noida,no colour-bearing word in the name
ncr,bharwa_simla_mirch,veg_dry,Airtel Noida,no colour-bearing word in the name
ncr,bhel_poori,bread,Corning,no colour-bearing word in the name
ncr,bhelpuri,bread,"Junglee Games,Stryker",no colour-bearing word in the name
ncr,bhelpuri_salad,salad,Carelon,no colour-bearing word in the name
ncr,bhindi,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,bhindi_ki_sabzi,veg_dry,Airtel Noida,no colour-bearing word in the name
ncr,bhindi_pyaaz_masala,veg_dry,Carelon,no colour-bearing word in the name
ncr,bhuna_aloo_jeera,veg_dry,Carelon,no colour-bearing word in the name
ncr,bhuna_chicken_masala_in_gujrati_style_chicken_rasawala,nonveg_main,Airtel Noida,no colour-bearing word in the name
ncr,bhuna_jeera_rice,rice,Carelon,no colour-bearing word in the name
ncr,bhuna_pyaaz_jeera_pulao,rice,Carelon,no colour-bearing word in the name
ncr,bhuna_pyaaz_pulao,rice,Carelon,no colour-bearing word in the name
ncr,bhuna_soya_keema,nonveg_main,Carelon,no colour-bearing word in the name
ncr,bhuna_soya_keema_masala,nonveg_main,Carelon,no colour-bearing word in the name
ncr,bihari_chana_dal,dal,Carelon,no colour-bearing word in the name
ncr,bikaneri_barfi,dessert,Stryker,no colour-bearing word in the name
ncr,bikanri_barfi,dessert,Stryker,no colour-bearing word in the name
ncr,biryani_rice,rice,Stryker,no colour-bearing word in the name
ncr,black_chana,veg_gravy,"Junglee Games,SAEL",no colour-bearing word in the name
ncr,black_cholay,veg_gravy,Stryker,no colour-bearing word in the name
ncr,black_chum_chum,veg_gravy,Sinch,no colour-bearing word in the name
ncr,black_masoor_dal,dal,"Carelon,Stryker",no colour-bearing word in the name
ncr,boiled_hara_moong_salad,salad,Carelon,no colour-bearing word in the name
ncr,boiled_rajma,veg_gravy,Stryker,no colour-bearing word in the name
ncr,boondi_ladoo,dessert,"Airtel Noida,Stryker",no colour-bearing word in the name
ncr,bottlegourd_masala,veg_gravy,Junglee Games,no colour-bearing word in the name
ncr,bottlegourd_raita,curd_side,Junglee Games,no colour-bearing word in the name
